variable,group,value
gingerbread house making,2020-08,2.272727272727273
gingerbread house making,2020-09,6.818181818181818
gingerbread house making,2020-10,0.0
gingerbread house making,2020-11,22.727272727272727
gingerbread house making,2020-12,90.9090909090909
gingerbread house making,2021-01,4.545454545454546
gingerbread house making,2021-02,0.0
gingerbread house making,2021-03,0.0
gingerbread house making,2021-04,0.0
gingerbread house making,2021-05,0.0
gingerbread house making,2021-06,0.0
gingerbread house making,2021-07,0.0
gingerbread house making,2021-08,0.0
gingerbread house making,2021-09,0.0
gingerbread house making,2021-10,0.0
cornhole,2019-01,14.0
cornhole,2019-02,12.0
cornhole,2019-03,18.0
cornhole,2019-04,31.0
cornhole,2019-05,47.0
cornhole,2019-06,66.0
cornhole,2019-07,75.0
cornhole,2019-08,57.0
cornhole,2019-09,41.0
cornhole,2019-10,25.0
cornhole,2019-11,21.0
cornhole,2019-12,25.0
cornhole,2020-01,17.0
cornhole,2020-02,20.0
cornhole,2020-03,23.0
cornhole,2020-04,42.0
cornhole,2020-05,81.0
cornhole,2020-06,100.0
cornhole,2020-07,85.0
cornhole,2020-08,61.0
cornhole,2020-09,47.0
cornhole,2020-10,32.0
cornhole,2020-11,29.0
cornhole,2020-12,31.0
cornhole,2021-01,21.0
cornhole,2021-02,20.0
cornhole,2021-03,28.0
cornhole,2021-04,44.0
cornhole,2021-05,61.0
cornhole,2021-06,75.0
cornhole,2021-07,85.0
cornhole,2021-08,54.0
cornhole,2021-09,44.0
cornhole,2021-10,35.0
quidditch,2019-01,58.13953488372093
quidditch,2019-02,48.83720930232558
quidditch,2019-03,55.81395348837209
quidditch,2019-04,55.81395348837209
quidditch,2019-05,48.83720930232558
quidditch,2019-06,58.13953488372093
quidditch,2019-07,58.13953488372093
quidditch,2019-08,48.83720930232558
quidditch,2019-09,100.0
quidditch,2019-10,72.09302325581395
quidditch,2019-11,65.11627906976744
quidditch,2019-12,62.7906976744186
quidditch,2020-01,51.16279069767442
quidditch,2020-02,60.46511627906977
quidditch,2020-03,60.46511627906977
quidditch,2020-04,83.72093023255815
quidditch,2020-05,86.04651162790698
quidditch,2020-06,65.11627906976744
quidditch,2020-07,72.09302325581395
quidditch,2020-08,60.46511627906977
quidditch,2020-09,97.67441860465117
quidditch,2020-10,90.69767441860465
quidditch,2020-11,79.06976744186046
quidditch,2020-12,81.3953488372093
quidditch,2021-01,67.44186046511628
quidditch,2021-02,62.7906976744186
quidditch,2021-03,51.16279069767442
quidditch,2021-04,48.83720930232558
quidditch,2021-05,48.83720930232558
quidditch,2021-06,62.7906976744186
quidditch,2021-07,55.81395348837209
quidditch,2021-08,55.81395348837209
quidditch,2021-09,58.13953488372093
quidditch,2021-10,62.7906976744186
speed skating,2019-01,100.0
speed skating,2019-02,100.0
speed skating,2019-03,100.0
speed skating,2019-04,50.0
speed skating,2019-05,50.0
speed skating,2019-06,50.0
speed skating,2019-07,50.0
speed skating,2019-08,50.0
speed skating,2019-09,50.0
speed skating,2019-10,50.0
speed skating,2019-11,100.0
speed skating,2019-12,100.0
speed skating,2020-01,100.0
speed skating,2020-02,100.0
speed skating,2020-03,50.0
speed skating,2020-04,50.0
speed skating,2020-05,50.0
speed skating,2020-06,50.0
speed skating,2020-07,100.0
speed skating,2020-08,50.0
speed skating,2020-09,50.0
speed skating,2020-10,50.0
speed skating,2020-11,50.0
speed skating,2020-12,50.0
speed skating,2021-01,100.0
speed skating,2021-02,50.0
speed skating,2021-03,50.0
speed skating,2021-04,50.0
speed skating,2021-05,50.0
speed skating,2021-06,50.0
speed skating,2021-07,50.0
speed skating,2021-08,50.0
speed skating,2021-09,50.0
speed skating,2021-10,50.0
origami,2019-01,50.0
origami,2019-02,58.333333333333336
origami,2019-03,50.0
origami,2019-04,54.166666666666664
origami,2019-05,66.66666666666667
origami,2019-06,45.833333333333336
origami,2019-07,41.666666666666664
origami,2019-08,43.75
origami,2019-09,50.0
origami,2019-10,52.083333333333336
origami,2019-11,58.333333333333336
origami,2019-12,64.58333333333333
origami,2020-01,52.083333333333336
origami,2020-02,60.416666666666664
origami,2020-03,52.083333333333336
origami,2020-04,60.416666666666664
origami,2020-05,68.75
origami,2020-06,50.0
origami,2020-07,100.0
origami,2020-08,72.91666666666667
origami,2020-09,56.25
origami,2020-10,45.833333333333336
origami,2020-11,43.75
origami,2020-12,54.166666666666664
origami,2021-01,41.666666666666664
origami,2021-02,50.0
origami,2021-03,41.666666666666664
origami,2021-04,41.666666666666664
origami,2021-05,50.0
origami,2021-06,41.666666666666664
origami,2021-07,39.583333333333336
origami,2021-08,39.583333333333336
origami,2021-09,41.666666666666664
origami,2021-10,50.0
tai chi,2019-01,83.33333333333333
tai chi,2019-02,75.0
tai chi,2019-03,80.55555555555556
tai chi,2019-04,80.55555555555556
tai chi,2019-05,72.22222222222223
tai chi,2019-06,83.33333333333333
tai chi,2019-07,77.77777777777777
tai chi,2019-08,75.0
tai chi,2019-09,69.44444444444444
tai chi,2019-10,69.44444444444444
tai chi,2019-11,69.44444444444444
tai chi,2019-12,61.111111111111114
tai chi,2020-01,77.77777777777777
tai chi,2020-02,75.0
tai chi,2020-03,63.888888888888886
tai chi,2020-04,63.888888888888886
tai chi,2020-05,58.333333333333336
tai chi,2020-06,58.333333333333336
tai chi,2020-07,66.66666666666667
tai chi,2020-08,61.111111111111114
tai chi,2020-09,69.44444444444444
tai chi,2020-10,55.55555555555556
tai chi,2020-11,50.0
tai chi,2020-12,100.0
tai chi,2021-01,61.111111111111114
tai chi,2021-02,55.55555555555556
tai chi,2021-03,50.0
tai chi,2021-04,52.77777777777778
tai chi,2021-05,63.888888888888886
tai chi,2021-06,66.66666666666667
tai chi,2021-07,63.888888888888886
tai chi,2021-08,61.111111111111114
tai chi,2021-09,63.888888888888886
tai chi,2021-10,61.111111111111114
billiards,2019-01,93.54838709677419
billiards,2019-02,100.0
billiards,2019-03,96.7741935483871
billiards,2019-04,80.64516129032258
billiards,2019-05,83.87096774193549
billiards,2019-06,87.09677419354838
billiards,2019-07,87.09677419354838
billiards,2019-08,80.64516129032258
billiards,2019-09,74.19354838709677
billiards,2019-10,70.96774193548387
billiards,2019-11,90.3225806451613
billiards,2019-12,90.3225806451613
billiards,2020-01,93.54838709677419
billiards,2020-02,93.54838709677419
billiards,2020-03,67.74193548387096
billiards,2020-04,38.70967741935484
billiards,2020-05,48.38709677419355
billiards,2020-06,67.74193548387096
billiards,2020-07,61.29032258064516
billiards,2020-08,58.064516129032256
billiards,2020-09,58.064516129032256
billiards,2020-10,67.74193548387096
billiards,2020-11,61.29032258064516
billiards,2020-12,64.51612903225806
billiards,2021-01,74.19354838709677
billiards,2021-02,80.64516129032258
billiards,2021-03,83.87096774193549
billiards,2021-04,77.41935483870968
billiards,2021-05,87.09677419354838
billiards,2021-06,83.87096774193549
billiards,2021-07,90.3225806451613
billiards,2021-08,74.19354838709677
billiards,2021-09,77.41935483870968
billiards,2021-10,87.09677419354838
race walking,2019-01,8.450704225352112
race walking,2019-02,8.450704225352112
race walking,2019-03,11.267605633802816
race walking,2019-04,11.267605633802816
race walking,2019-05,8.450704225352112
race walking,2019-06,8.450704225352112
race walking,2019-07,8.450704225352112
race walking,2019-08,9.859154929577464
race walking,2019-09,9.859154929577464
race walking,2019-10,14.084507042253522
race walking,2019-11,12.67605633802817
race walking,2019-12,5.633802816901408
race walking,2020-01,7.042253521126761
race walking,2020-02,5.633802816901408
race walking,2020-03,9.859154929577464
race walking,2020-04,11.267605633802816
race walking,2020-05,9.859154929577464
race walking,2020-06,9.859154929577464
race walking,2020-07,8.450704225352112
race walking,2020-08,7.042253521126761
race walking,2020-09,9.859154929577464
race walking,2020-10,9.859154929577464
race walking,2020-11,4.225352112676056
race walking,2020-12,5.633802816901408
race walking,2021-01,9.859154929577464
race walking,2021-02,7.042253521126761
race walking,2021-03,9.859154929577464
race walking,2021-04,8.450704225352112
race walking,2021-05,8.450704225352112
race walking,2021-06,14.084507042253522
race walking,2021-07,16.901408450704224
race walking,2021-08,100.0
race walking,2021-09,8.450704225352112
race walking,2021-10,15.492957746478874
kite flying,2019-01,56.81818181818182
kite flying,2019-02,65.9090909090909
kite flying,2019-03,84.0909090909091
kite flying,2019-04,95.45454545454545
kite flying,2019-05,84.0909090909091
kite flying,2019-06,47.72727272727273
kite flying,2019-07,36.36363636363637
kite flying,2019-08,29.545454545454547
kite flying,2019-09,52.27272727272727
kite flying,2019-10,63.63636363636363
kite flying,2019-11,34.09090909090909
kite flying,2019-12,50.0
kite flying,2020-01,61.36363636363637
kite flying,2020-02,65.9090909090909
kite flying,2020-03,70.45454545454545
kite flying,2020-04,77.27272727272727
kite flying,2020-05,100.0
kite flying,2020-06,43.18181818181818
kite flying,2020-07,63.63636363636363
kite flying,2020-08,61.36363636363637
kite flying,2020-09,61.36363636363637
kite flying,2020-10,52.27272727272727
kite flying,2020-11,45.45454545454545
kite flying,2020-12,27.272727272727273
kite flying,2021-01,52.27272727272727
kite flying,2021-02,65.9090909090909
kite flying,2021-03,90.9090909090909
kite flying,2021-04,77.27272727272727
kite flying,2021-05,65.9090909090909
kite flying,2021-06,61.36363636363637
kite flying,2021-07,52.27272727272727
kite flying,2021-08,43.18181818181818
kite flying,2021-09,36.36363636363637
kite flying,2021-10,20.454545454545453
vacation,2019-01,85.71428571428571
vacation,2019-02,79.36507936507937
vacation,2019-03,77.77777777777777
vacation,2019-04,71.42857142857143
vacation,2019-05,74.60317460317461
vacation,2019-06,87.3015873015873
vacation,2019-07,88.88888888888889
vacation,2019-08,69.84126984126983
vacation,2019-09,61.904761904761905
vacation,2019-10,57.142857142857146
vacation,2019-11,66.66666666666667
vacation,2019-12,95.23809523809524
vacation,2020-01,87.3015873015873
vacation,2020-02,79.36507936507937
vacation,2020-03,55.55555555555556
vacation,2020-04,39.682539682539684
vacation,2020-05,65.07936507936508
vacation,2020-06,85.71428571428571
vacation,2020-07,77.77777777777777
vacation,2020-08,69.84126984126983
vacation,2020-09,55.55555555555556
vacation,2020-10,53.96825396825397
vacation,2020-11,58.73015873015873
vacation,2020-12,87.3015873015873
vacation,2021-01,68.25396825396825
vacation,2021-02,73.01587301587301
vacation,2021-03,85.71428571428571
vacation,2021-04,85.71428571428571
vacation,2021-05,92.06349206349206
vacation,2021-06,100.0
vacation,2021-07,93.65079365079364
vacation,2021-08,79.36507936507937
vacation,2021-09,68.25396825396825
vacation,2021-10,61.904761904761905
breakdancing,2019-01,21.05263157894737
breakdancing,2019-02,42.10526315789474
breakdancing,2019-03,36.8421052631579
breakdancing,2019-04,26.31578947368421
breakdancing,2019-05,31.57894736842105
breakdancing,2019-06,31.57894736842105
breakdancing,2019-07,26.31578947368421
breakdancing,2019-08,21.05263157894737
breakdancing,2019-09,26.31578947368421
breakdancing,2019-10,26.31578947368421
breakdancing,2019-11,26.31578947368421
breakdancing,2019-12,15.789473684210526
breakdancing,2020-01,36.8421052631579
breakdancing,2020-02,31.57894736842105
breakdancing,2020-03,26.31578947368421
breakdancing,2020-04,21.05263157894737
breakdancing,2020-05,26.31578947368421
breakdancing,2020-06,26.31578947368421
breakdancing,2020-07,26.31578947368421
breakdancing,2020-08,21.05263157894737
breakdancing,2020-09,26.31578947368421
breakdancing,2020-10,26.31578947368421
breakdancing,2020-11,21.05263157894737
breakdancing,2020-12,100.0
breakdancing,2021-01,31.57894736842105
breakdancing,2021-02,36.8421052631579
breakdancing,2021-03,21.05263157894737
breakdancing,2021-04,21.05263157894737
breakdancing,2021-05,15.789473684210526
breakdancing,2021-06,26.31578947368421
breakdancing,2021-07,52.63157894736842
breakdancing,2021-08,47.36842105263158
breakdancing,2021-09,15.789473684210526
breakdancing,2021-10,21.05263157894737
marbles,2019-01,37.9746835443038
marbles,2019-02,43.037974683544306
marbles,2019-03,44.30379746835443
marbles,2019-04,37.9746835443038
marbles,2019-05,41.77215189873418
marbles,2019-06,32.91139240506329
marbles,2019-07,35.44303797468354
marbles,2019-08,37.9746835443038
marbles,2019-09,35.44303797468354
marbles,2019-10,35.44303797468354
marbles,2019-11,34.177215189873415
marbles,2019-12,31.645569620253166
marbles,2020-01,35.44303797468354
marbles,2020-02,37.9746835443038
marbles,2020-03,35.44303797468354
marbles,2020-04,34.177215189873415
marbles,2020-05,36.70886075949367
marbles,2020-06,100.0
marbles,2020-07,41.77215189873418
marbles,2020-08,32.91139240506329
marbles,2020-09,35.44303797468354
marbles,2020-10,31.645569620253166
marbles,2020-11,30.379746835443036
marbles,2020-12,30.379746835443036
marbles,2021-01,31.645569620253166
marbles,2021-02,29.11392405063291
marbles,2021-03,32.91139240506329
marbles,2021-04,35.44303797468354
marbles,2021-05,34.177215189873415
marbles,2021-06,29.11392405063291
marbles,2021-07,24.050632911392405
marbles,2021-08,25.31645569620253
marbles,2021-09,26.582278481012658
marbles,2021-10,34.177215189873415
tennis,2019-01,48.958333333333336
tennis,2019-02,40.625
tennis,2019-03,52.083333333333336
tennis,2019-04,47.916666666666664
tennis,2019-05,50.0
tennis,2019-06,52.083333333333336
tennis,2019-07,67.70833333333333
tennis,2019-08,79.16666666666667
tennis,2019-09,84.375
tennis,2019-10,39.583333333333336
tennis,2019-11,34.375
tennis,2019-12,32.291666666666664
tennis,2020-01,50.0
tennis,2020-02,44.791666666666664
tennis,2020-03,31.25
tennis,2020-04,25.0
tennis,2020-05,34.375
tennis,2020-06,39.583333333333336
tennis,2020-07,40.625
tennis,2020-08,45.833333333333336
tennis,2020-09,75.0
tennis,2020-10,42.708333333333336
tennis,2020-11,34.375
tennis,2020-12,30.208333333333332
tennis,2021-01,31.25
tennis,2021-02,51.041666666666664
tennis,2021-03,44.791666666666664
tennis,2021-04,51.041666666666664
tennis,2021-05,54.166666666666664
tennis,2021-06,63.541666666666664
tennis,2021-07,66.66666666666667
tennis,2021-08,59.375
tennis,2021-09,100.0
tennis,2021-10,45.833333333333336
fishkeeping,2019-01,28.571428571428573
fishkeeping,2019-02,35.714285714285715
fishkeeping,2019-03,0.0
fishkeeping,2019-04,0.0
fishkeeping,2019-05,0.0
fishkeeping,2019-06,35.714285714285715
fishkeeping,2019-07,64.28571428571429
fishkeeping,2019-08,28.571428571428573
fishkeeping,2019-09,28.571428571428573
fishkeeping,2019-10,0.0
fishkeeping,2019-11,28.571428571428573
fishkeeping,2019-12,57.142857142857146
fishkeeping,2020-01,28.571428571428573
fishkeeping,2020-02,57.142857142857146
fishkeeping,2020-03,100.0
fishkeeping,2020-04,28.571428571428573
fishkeeping,2020-05,50.0
fishkeeping,2020-06,0.0
fishkeeping,2020-07,57.142857142857146
fishkeeping,2020-08,28.571428571428573
fishkeeping,2020-09,28.571428571428573
fishkeeping,2020-10,85.71428571428571
fishkeeping,2020-11,85.71428571428571
fishkeeping,2020-12,0.0
fishkeeping,2021-01,85.71428571428571
fishkeeping,2021-02,64.28571428571429
fishkeeping,2021-03,0.0
fishkeeping,2021-04,28.571428571428573
fishkeeping,2021-05,92.85714285714286
fishkeeping,2021-06,64.28571428571429
fishkeeping,2021-07,64.28571428571429
fishkeeping,2021-08,28.571428571428573
fishkeeping,2021-09,0.0
fishkeeping,2021-10,0.0
plastic art,2019-01,95.45454545454545
plastic art,2019-02,97.72727272727273
plastic art,2019-03,77.27272727272727
plastic art,2019-04,100.0
plastic art,2019-05,93.18181818181819
plastic art,2019-06,79.54545454545455
plastic art,2019-07,59.09090909090909
plastic art,2019-08,65.9090909090909
plastic art,2019-09,68.18181818181819
plastic art,2019-10,81.81818181818181
plastic art,2019-11,63.63636363636363
plastic art,2019-12,63.63636363636363
plastic art,2020-01,65.9090909090909
plastic art,2020-02,70.45454545454545
plastic art,2020-03,81.81818181818181
plastic art,2020-04,93.18181818181819
plastic art,2020-05,70.45454545454545
plastic art,2020-06,54.54545454545455
plastic art,2020-07,79.54545454545455
plastic art,2020-08,79.54545454545455
plastic art,2020-09,79.54545454545455
plastic art,2020-10,68.18181818181819
plastic art,2020-11,56.81818181818182
plastic art,2020-12,72.72727272727273
plastic art,2021-01,63.63636363636363
plastic art,2021-02,50.0
plastic art,2021-03,54.54545454545455
plastic art,2021-04,59.09090909090909
plastic art,2021-05,81.81818181818181
plastic art,2021-06,63.63636363636363
plastic art,2021-07,75.0
plastic art,2021-08,50.0
plastic art,2021-09,77.27272727272727
plastic art,2021-10,59.09090909090909
pyrography,2019-01,53.6231884057971
pyrography,2019-02,62.31884057971015
pyrography,2019-03,36.231884057971016
pyrography,2019-04,31.884057971014492
pyrography,2019-05,40.57971014492754
pyrography,2019-06,44.927536231884055
pyrography,2019-07,34.78260869565217
pyrography,2019-08,43.47826086956522
pyrography,2019-09,34.78260869565217
pyrography,2019-10,47.82608695652174
pyrography,2019-11,86.95652173913044
pyrography,2019-12,78.26086956521739
pyrography,2020-01,71.01449275362319
pyrography,2020-02,50.72463768115942
pyrography,2020-03,49.27536231884058
pyrography,2020-04,63.768115942028984
pyrography,2020-05,63.768115942028984
pyrography,2020-06,55.072463768115945
pyrography,2020-07,49.27536231884058
pyrography,2020-08,57.971014492753625
pyrography,2020-09,46.3768115942029
pyrography,2020-10,47.82608695652174
pyrography,2020-11,46.3768115942029
pyrography,2020-12,100.0
pyrography,2021-01,59.42028985507246
pyrography,2021-02,59.42028985507246
pyrography,2021-03,53.6231884057971
pyrography,2021-04,21.73913043478261
pyrography,2021-05,31.884057971014492
pyrography,2021-06,30.434782608695652
pyrography,2021-07,33.333333333333336
pyrography,2021-08,36.231884057971016
pyrography,2021-09,34.78260869565217
pyrography,2021-10,34.78260869565217
poker,2019-01,57.69230769230769
poker,2019-02,53.84615384615385
poker,2019-03,53.84615384615385
poker,2019-04,46.15384615384615
poker,2019-05,50.0
poker,2019-06,57.69230769230769
poker,2019-07,76.92307692307692
poker,2019-08,53.84615384615385
poker,2019-09,46.15384615384615
poker,2019-10,50.0
poker,2019-11,50.0
poker,2019-12,57.69230769230769
poker,2020-01,61.53846153846154
poker,2020-02,53.84615384615385
poker,2020-03,61.53846153846154
poker,2020-04,73.07692307692308
poker,2020-05,61.53846153846154
poker,2020-06,53.84615384615385
poker,2020-07,100.0
poker,2020-08,57.69230769230769
poker,2020-09,50.0
poker,2020-10,50.0
poker,2020-11,50.0
poker,2020-12,61.53846153846154
poker,2021-01,61.53846153846154
poker,2021-02,69.23076923076923
poker,2021-03,61.53846153846154
poker,2021-04,53.84615384615385
poker,2021-05,57.69230769230769
poker,2021-06,57.69230769230769
poker,2021-07,61.53846153846154
poker,2021-08,57.69230769230769
poker,2021-09,53.84615384615385
poker,2021-10,57.69230769230769
cryptography,2019-01,86.36363636363636
cryptography,2019-02,100.0
cryptography,2019-03,95.45454545454545
cryptography,2019-04,90.9090909090909
cryptography,2019-05,90.9090909090909
cryptography,2019-06,68.18181818181819
cryptography,2019-07,63.63636363636363
cryptography,2019-08,72.72727272727273
cryptography,2019-09,95.45454545454545
cryptography,2019-10,100.0
cryptography,2019-11,90.9090909090909
cryptography,2019-12,63.63636363636363
cryptography,2020-01,86.36363636363636
cryptography,2020-02,72.72727272727273
cryptography,2020-03,68.18181818181819
cryptography,2020-04,81.81818181818181
cryptography,2020-05,68.18181818181819
cryptography,2020-06,54.54545454545455
cryptography,2020-07,68.18181818181819
cryptography,2020-08,63.63636363636363
cryptography,2020-09,77.27272727272727
cryptography,2020-10,77.27272727272727
cryptography,2020-11,54.54545454545455
cryptography,2020-12,63.63636363636363
cryptography,2021-01,59.09090909090909
cryptography,2021-02,86.36363636363636
cryptography,2021-03,68.18181818181819
cryptography,2021-04,81.81818181818181
cryptography,2021-05,72.72727272727273
cryptography,2021-06,63.63636363636363
cryptography,2021-07,59.09090909090909
cryptography,2021-08,63.63636363636363
cryptography,2021-09,86.36363636363636
cryptography,2021-10,68.18181818181819
writing music,2019-01,76.19047619047619
writing music,2019-02,90.47619047619048
writing music,2019-03,83.33333333333333
writing music,2019-04,71.42857142857143
writing music,2019-05,71.42857142857143
writing music,2019-06,47.61904761904762
writing music,2019-07,45.23809523809524
writing music,2019-08,71.42857142857143
writing music,2019-09,100.0
writing music,2019-10,95.23809523809524
writing music,2019-11,90.47619047619048
writing music,2019-12,69.04761904761905
writing music,2020-01,76.19047619047619
writing music,2020-02,85.71428571428571
writing music,2020-03,71.42857142857143
writing music,2020-04,88.0952380952381
writing music,2020-05,71.42857142857143
writing music,2020-06,52.38095238095238
writing music,2020-07,52.38095238095238
writing music,2020-08,80.95238095238095
writing music,2020-09,95.23809523809524
writing music,2020-10,76.19047619047619
writing music,2020-11,69.04761904761905
writing music,2020-12,54.76190476190476
writing music,2021-01,52.38095238095238
writing music,2021-02,59.523809523809526
writing music,2021-03,59.523809523809526
writing music,2021-04,54.76190476190476
writing music,2021-05,45.23809523809524
writing music,2021-06,40.476190476190474
writing music,2021-07,33.333333333333336
writing music,2021-08,40.476190476190474
writing music,2021-09,59.523809523809526
writing music,2021-10,61.904761904761905
wine tasting,2019-01,81.25
wine tasting,2019-02,85.0
wine tasting,2019-03,90.0
wine tasting,2019-04,85.0
wine tasting,2019-05,87.5
wine tasting,2019-06,98.75
wine tasting,2019-07,96.25
wine tasting,2019-08,95.0
wine tasting,2019-09,88.75
wine tasting,2019-10,83.75
wine tasting,2019-11,77.5
wine tasting,2019-12,76.25
wine tasting,2020-01,81.25
wine tasting,2020-02,87.5
wine tasting,2020-03,47.5
wine tasting,2020-04,32.5
wine tasting,2020-05,43.75
wine tasting,2020-06,63.75
wine tasting,2020-07,67.5
wine tasting,2020-08,83.75
wine tasting,2020-09,80.0
wine tasting,2020-10,86.25
wine tasting,2020-11,67.5
wine tasting,2020-12,61.25
wine tasting,2021-01,56.25
wine tasting,2021-02,75.0
wine tasting,2021-03,78.75
wine tasting,2021-04,87.5
wine tasting,2021-05,95.0
wine tasting,2021-06,86.25
wine tasting,2021-07,92.5
wine tasting,2021-08,87.5
wine tasting,2021-09,93.75
wine tasting,2021-10,100.0
mazes,2019-01,22.857142857142858
mazes,2019-02,20.0
mazes,2019-03,17.142857142857142
mazes,2019-04,20.0
mazes,2019-05,20.0
mazes,2019-06,11.428571428571429
mazes,2019-07,14.285714285714286
mazes,2019-08,20.0
mazes,2019-09,51.42857142857143
mazes,2019-10,100.0
mazes,2019-11,22.857142857142858
mazes,2019-12,11.428571428571429
mazes,2020-01,14.285714285714286
mazes,2020-02,14.285714285714286
mazes,2020-03,17.142857142857142
mazes,2020-04,20.0
mazes,2020-05,14.285714285714286
mazes,2020-06,11.428571428571429
mazes,2020-07,11.428571428571429
mazes,2020-08,14.285714285714286
mazes,2020-09,40.0
mazes,2020-10,88.57142857142857
mazes,2020-11,11.428571428571429
mazes,2020-12,11.428571428571429
mazes,2021-01,11.428571428571429
mazes,2021-02,11.428571428571429
mazes,2021-03,14.285714285714286
mazes,2021-04,11.428571428571429
mazes,2021-05,11.428571428571429
mazes,2021-06,14.285714285714286
mazes,2021-07,14.285714285714286
mazes,2021-08,14.285714285714286
mazes,2021-09,45.714285714285715
mazes,2021-10,85.71428571428571
gold prospecting,2019-01,83.33333333333333
gold prospecting,2019-02,94.44444444444444
gold prospecting,2019-03,61.111111111111114
gold prospecting,2019-04,100.0
gold prospecting,2019-05,55.55555555555556
gold prospecting,2019-06,100.0
gold prospecting,2019-07,83.33333333333333
gold prospecting,2019-08,88.88888888888889
gold prospecting,2019-09,61.111111111111114
gold prospecting,2019-10,38.888888888888886
gold prospecting,2019-11,44.44444444444444
gold prospecting,2019-12,55.55555555555556
gold prospecting,2020-01,66.66666666666667
gold prospecting,2020-02,72.22222222222223
gold prospecting,2020-03,61.111111111111114
gold prospecting,2020-04,61.111111111111114
gold prospecting,2020-05,72.22222222222223
gold prospecting,2020-06,66.66666666666667
gold prospecting,2020-07,77.77777777777777
gold prospecting,2020-08,83.33333333333333
gold prospecting,2020-09,44.44444444444444
gold prospecting,2020-10,55.55555555555556
gold prospecting,2020-11,72.22222222222223
gold prospecting,2020-12,83.33333333333333
gold prospecting,2021-01,66.66666666666667
gold prospecting,2021-02,83.33333333333333
gold prospecting,2021-03,55.55555555555556
gold prospecting,2021-04,77.77777777777777
gold prospecting,2021-05,50.0
gold prospecting,2021-06,61.111111111111114
gold prospecting,2021-07,55.55555555555556
gold prospecting,2021-08,66.66666666666667
gold prospecting,2021-09,50.0
gold prospecting,2021-10,66.66666666666667
english,2019-01,81.0
english,2019-02,81.0
english,2019-03,82.0
english,2019-04,82.0
english,2019-05,87.0
english,2019-06,73.0
english,2019-07,70.0
english,2019-08,73.0
english,2019-09,84.0
english,2019-10,89.0
english,2019-11,82.0
english,2019-12,78.0
english,2020-01,84.0
english,2020-02,87.0
english,2020-03,88.0
english,2020-04,97.0
english,2020-05,89.0
english,2020-06,79.0
english,2020-07,77.0
english,2020-08,81.0
english,2020-09,100.0
english,2020-10,93.0
english,2020-11,80.0
english,2020-12,82.0
english,2021-01,85.0
english,2021-02,91.0
english,2021-03,87.0
english,2021-04,88.0
english,2021-05,88.0
english,2021-06,80.0
english,2021-07,80.0
english,2021-08,80.0
english,2021-09,86.0
english,2021-10,85.0
skimboarding,2019-01,7.6923076923076925
skimboarding,2019-02,15.384615384615385
skimboarding,2019-03,38.46153846153846
skimboarding,2019-04,30.76923076923077
skimboarding,2019-05,15.384615384615385
skimboarding,2019-06,53.84615384615385
skimboarding,2019-07,61.53846153846154
skimboarding,2019-08,69.23076923076923
skimboarding,2019-09,38.46153846153846
skimboarding,2019-10,23.076923076923077
skimboarding,2019-11,15.384615384615385
skimboarding,2019-12,23.076923076923077
skimboarding,2020-01,30.76923076923077
skimboarding,2020-02,23.076923076923077
skimboarding,2020-03,30.76923076923077
skimboarding,2020-04,15.384615384615385
skimboarding,2020-05,53.84615384615385
skimboarding,2020-06,100.0
skimboarding,2020-07,76.92307692307692
skimboarding,2020-08,100.0
skimboarding,2020-09,46.15384615384615
skimboarding,2020-10,30.76923076923077
skimboarding,2020-11,53.84615384615385
skimboarding,2020-12,23.076923076923077
skimboarding,2021-01,23.076923076923077
skimboarding,2021-02,15.384615384615385
skimboarding,2021-03,53.84615384615385
skimboarding,2021-04,23.076923076923077
skimboarding,2021-05,30.76923076923077
skimboarding,2021-06,92.3076923076923
skimboarding,2021-07,61.53846153846154
skimboarding,2021-08,46.15384615384615
skimboarding,2021-09,38.46153846153846
skimboarding,2021-10,23.076923076923077
dowsing,2019-01,48.57142857142857
dowsing,2019-02,54.285714285714285
dowsing,2019-03,45.714285714285715
dowsing,2019-04,45.714285714285715
dowsing,2019-05,57.142857142857146
dowsing,2019-06,51.42857142857143
dowsing,2019-07,57.142857142857146
dowsing,2019-08,71.42857142857143
dowsing,2019-09,68.57142857142857
dowsing,2019-10,57.142857142857146
dowsing,2019-11,51.42857142857143
dowsing,2019-12,51.42857142857143
dowsing,2020-01,51.42857142857143
dowsing,2020-02,65.71428571428571
dowsing,2020-03,54.285714285714285
dowsing,2020-04,60.0
dowsing,2020-05,51.42857142857143
dowsing,2020-06,91.42857142857143
dowsing,2020-07,74.28571428571429
dowsing,2020-08,82.85714285714286
dowsing,2020-09,71.42857142857143
dowsing,2020-10,54.285714285714285
dowsing,2020-11,48.57142857142857
dowsing,2020-12,65.71428571428571
dowsing,2021-01,71.42857142857143
dowsing,2021-02,60.0
dowsing,2021-03,60.0
dowsing,2021-04,88.57142857142857
dowsing,2021-05,80.0
dowsing,2021-06,77.14285714285714
dowsing,2021-07,85.71428571428571
dowsing,2021-08,100.0
dowsing,2021-09,60.0
dowsing,2021-10,91.42857142857143
pilates,2019-01,97.5
pilates,2019-02,90.0
pilates,2019-03,87.5
pilates,2019-04,85.0
pilates,2019-05,87.5
pilates,2019-06,87.5
pilates,2019-07,90.0
pilates,2019-08,87.5
pilates,2019-09,87.5
pilates,2019-10,82.5
pilates,2019-11,82.5
