year_month,variable,value
2020-04,kart racing,34
2020-05,kart racing,40
2020-06,kart racing,76
2020-07,kart racing,84
2020-08,kart racing,78
2020-09,kart racing,61
2020-10,kart racing,63
2020-11,kart racing,55
2020-12,kart racing,50
2021-01,kart racing,52
2021-02,kart racing,74
2021-03,kart racing,95
2021-04,kart racing,96
2021-05,kart racing,90
2021-06,kart racing,93
2021-07,kart racing,96
2021-08,kart racing,63
2021-09,kart racing,58
2021-10,kart racing,49
2020-03,karting,44
2020-04,karting,13
2020-05,karting,23
2020-06,karting,52
2020-07,karting,64
2020-08,karting,70
2020-09,karting,54
2020-10,karting,56
2020-11,karting,52
2020-12,karting,43
2021-01,karting,59
2021-02,karting,58
2021-03,karting,75
2021-04,karting,83
2021-05,karting,74
2021-06,karting,87
2021-07,karting,100
2021-08,karting,74
2021-09,karting,52
2021-10,karting,57
2020-03,kayaking,16
2020-04,kayaking,16
2020-05,kayaking,55
2020-06,kayaking,94
2020-07,kayaking,100
2020-08,kayaking,82
2020-09,kayaking,47
2020-10,kayaking,23
2020-11,kayaking,16
2020-12,kayaking,15
2021-01,kayaking,16
2021-02,kayaking,20
2021-03,kayaking,34
2021-04,kayaking,42
2021-05,kayaking,61
2021-06,kayaking,85
2021-07,kayaking,86
2021-08,kayaking,61
2021-09,kayaking,40
2021-10,kayaking,29
2020-03,kendama,16
2020-04,kendama,16
2020-05,kendama,14
2020-06,kendama,11
2020-07,kendama,10
2020-08,kendama,8
2020-09,kendama,11
2020-10,kendama,12
2020-11,kendama,11
2020-12,kendama,12
2021-01,kendama,12
2021-02,kendama,9
2021-03,kendama,10
2021-04,kendama,10
2021-05,kendama,9
2021-06,kendama,7
2021-07,kendama,9
2021-08,kendama,8
2021-09,kendama,9
2021-10,kendama,8
2020-03,kite flying,39
2020-04,kite flying,60
2020-05,kite flying,63
2020-06,kite flying,41
2020-07,kite flying,44
2020-08,kite flying,53
2020-09,kite flying,44
2020-10,kite flying,46
2020-11,kite flying,27
2020-12,kite flying,21
2021-01,kite flying,40
2021-02,kite flying,45
2021-03,kite flying,68
2021-04,kite flying,57
2021-05,kite flying,63
2021-06,kite flying,40
2021-07,kite flying,32
2021-08,kite flying,36
2021-09,kite flying,36
2021-10,kite flying,34
2020-03,kitesurfing,15
2020-04,kitesurfing,16
2020-05,kitesurfing,31
2020-06,kitesurfing,52
2020-07,kitesurfing,49
2020-08,kitesurfing,49
2020-09,kitesurfing,30
2020-10,kitesurfing,24
2020-11,kitesurfing,22
2020-12,kitesurfing,25
2021-01,kitesurfing,27
2021-02,kitesurfing,22
2021-03,kitesurfing,38
2021-04,kitesurfing,42
2021-05,kitesurfing,38
2021-06,kitesurfing,36
2021-07,kitesurfing,41
2021-08,kitesurfing,35
2021-09,kitesurfing,22
2021-10,kitesurfing,41
2020-03,knife making,36
2020-04,knife making,48
2020-05,knife making,49
2020-06,knife making,46
2020-07,knife making,39
2020-08,knife making,37
2020-09,knife making,45
2020-10,knife making,47
2020-11,knife making,62
2020-12,knife making,85
2021-01,knife making,64
2021-02,knife making,45
2021-03,knife making,46
2021-04,knife making,40
2021-05,knife making,30
2021-06,knife making,31
2021-07,knife making,42
2021-08,knife making,26
2021-09,knife making,37
2021-10,knife making,34
2020-03,knife throwing,37
2020-04,knife throwing,54
2020-05,knife throwing,65
2020-06,knife throwing,53
2020-07,knife throwing,57
2020-08,knife throwing,48
2020-09,knife throwing,35
2020-10,knife throwing,48
2020-11,knife throwing,44
2020-12,knife throwing,52
2021-01,knife throwing,32
2021-02,knife throwing,33
2021-03,knife throwing,39
2021-04,knife throwing,33
2021-05,knife throwing,30
2021-06,knife throwing,34
2021-07,knife throwing,29
2021-08,knife throwing,30
2021-09,knife throwing,24
2021-10,knife throwing,27
2020-03,knitting,49
2020-04,knitting,53
2020-05,knitting,42
2020-06,knitting,36
2020-07,knitting,42
2020-08,knitting,42
2020-09,knitting,45
2020-10,knitting,54
2020-11,knitting,61
2020-12,knitting,67
2021-01,knitting,63
2021-02,knitting,53
2021-03,knitting,40
2021-04,knitting,34
2021-05,knitting,31
2021-06,knitting,29
2021-07,knitting,34
2021-08,knitting,41
2021-09,knitting,41
2021-10,knitting,47
2020-03,knot tying,46
2020-04,knot tying,75
2020-05,knot tying,93
2020-06,knot tying,75
2020-07,knot tying,82
2020-08,knot tying,80
2020-09,knot tying,73
2020-10,knot tying,57
2020-11,knot tying,52
2020-12,knot tying,51
2021-01,knot tying,48
2021-02,knot tying,42
2021-03,knot tying,64
2021-04,knot tying,66
2021-05,knot tying,63
2021-06,knot tying,62
2021-07,knot tying,73
2021-08,knot tying,47
2021-09,knot tying,63
2021-10,knot tying,65
2020-03,kombucha brewing,77
2020-04,kombucha brewing,59
2020-05,kombucha brewing,75
2020-06,kombucha brewing,79
2020-07,kombucha brewing,78
2020-08,kombucha brewing,58
2020-09,kombucha brewing,67
2020-10,kombucha brewing,49
2020-11,kombucha brewing,30
2020-12,kombucha brewing,85
2021-01,kombucha brewing,53
2021-02,kombucha brewing,54
2021-03,kombucha brewing,43
2021-04,kombucha brewing,21
2021-05,kombucha brewing,40
2021-06,kombucha brewing,42
2021-07,kombucha brewing,72
2021-08,kombucha brewing,46
2021-09,kombucha brewing,22
2021-10,kombucha brewing,50
2020-03,kung fu,32
2020-04,kung fu,28
2020-05,kung fu,28
2020-06,kung fu,29
2020-07,kung fu,27
2020-08,kung fu,28
2020-09,kung fu,26
2020-10,kung fu,23
2020-11,kung fu,23
2020-12,kung fu,25
2021-01,kung fu,26
2021-02,kung fu,28
2021-03,kung fu,30
2021-04,kung fu,40
2021-05,kung fu,34
2021-06,kung fu,31
2021-07,kung fu,55
2021-08,kung fu,36
2021-09,kung fu,32
2021-10,kung fu,28
2020-03,lace making,29
2020-04,lace making,60
2020-05,lace making,21
2020-06,lace making,45
2020-07,lace making,50
2020-08,lace making,26
2020-09,lace making,49
2020-10,lace making,37
2020-11,lace making,42
2020-12,lace making,34
2021-01,lace making,20
2021-02,lace making,32
2021-03,lace making,73
2021-04,lace making,35
2021-05,lace making,34
2021-06,lace making,26
2021-07,lace making,17
2021-08,lace making,43
2021-09,lace making,28
2021-10,lace making,14
2020-03,lacrosse,40
2020-04,lacrosse,20
2020-05,lacrosse,19
2020-06,lacrosse,21
2020-07,lacrosse,24
2020-08,lacrosse,22
2020-09,lacrosse,22
2020-10,lacrosse,20
2020-11,lacrosse,18
2020-12,lacrosse,18
2021-01,lacrosse,21
2021-02,lacrosse,35
2021-03,lacrosse,43
2021-04,lacrosse,53
2021-05,lacrosse,69
2021-06,lacrosse,40
2021-07,lacrosse,29
2021-08,lacrosse,24
2021-09,lacrosse,24
2021-10,lacrosse,26
2020-03,lapidary,47
2020-04,lapidary,45
2020-05,lapidary,46
2020-06,lapidary,100
2020-07,lapidary,73
2020-08,lapidary,58
2020-09,lapidary,66
2020-10,lapidary,52
2020-11,lapidary,52
2020-12,lapidary,56
2021-01,lapidary,58
2021-02,lapidary,62
2021-03,lapidary,62
2021-04,lapidary,42
2021-05,lapidary,58
2021-06,lapidary,60
2021-07,lapidary,77
2021-08,lapidary,65
2021-09,lapidary,61
2021-10,lapidary,74
2020-03,larping,23
2020-04,larping,38
2020-05,larping,63
2020-06,larping,64
2020-07,larping,71
2020-08,larping,58
2020-09,larping,53
2020-10,larping,44
2020-11,larping,38
2020-12,larping,34
2021-01,larping,57
2021-02,larping,41
2021-03,larping,35
2021-04,larping,37
2021-05,larping,41
2021-06,larping,47
2021-07,larping,49
2021-08,larping,61
2021-09,larping,49
2021-10,larping,36
2020-03,laser tag,32
2020-04,laser tag,11
2020-05,laser tag,16
2020-06,laser tag,25
2020-07,laser tag,30
2020-08,laser tag,28
2020-09,laser tag,30
2020-10,laser tag,32
2020-11,laser tag,36
2020-12,laser tag,41
2021-01,laser tag,39
2021-02,laser tag,42
2021-03,laser tag,49
2021-04,laser tag,47
2021-05,laser tag,44
2021-06,laser tag,49
2021-07,laser tag,58
2021-08,laser tag,45
2021-09,laser tag,44
2021-10,laser tag,49
2020-03,learning,92
2020-04,learning,90
2020-05,learning,72
2020-06,learning,63
2020-07,learning,67
2020-08,learning,95
2020-09,learning,100
2020-10,learning,71
2020-11,learning,56
2020-12,learning,53
2021-01,learning,56
2021-02,learning,61
2021-03,learning,61
2021-04,learning,59
2021-05,learning,56
2021-06,learning,52
2021-07,learning,49
2021-08,learning,57
2021-09,learning,64
2021-10,learning,59
2020-03,leather crafting,41
2020-04,leather crafting,55
2020-05,leather crafting,60
2020-06,leather crafting,59
2020-07,leather crafting,47
2020-08,leather crafting,59
2020-09,leather crafting,45
2020-10,leather crafting,77
2020-11,leather crafting,75
2020-12,leather crafting,76
2021-01,leather crafting,73
2021-02,leather crafting,65
2021-03,leather crafting,56
2021-04,leather crafting,47
2021-05,leather crafting,37
2021-06,leather crafting,69
2021-07,leather crafting,47
2021-08,leather crafting,56
2021-09,leather crafting,60
2021-10,leather crafting,100
2020-03,lego building,58
2020-04,lego building,53
2020-05,lego building,53
2020-06,lego building,47
2020-07,lego building,41
2020-08,lego building,33
2020-09,lego building,37
2020-10,lego building,42
2020-11,lego building,54
2020-12,lego building,73
2021-01,lego building,53
2021-02,lego building,37
2021-03,lego building,30
2021-04,lego building,27
2021-05,lego building,30
2021-06,lego building,28
2021-07,lego building,40
2021-08,lego building,49
2021-09,lego building,28
2021-10,lego building,39
2020-03,letterboxing,30
2020-04,letterboxing,43
2020-05,letterboxing,45
2020-06,letterboxing,37
2020-07,letterboxing,44
2020-08,letterboxing,43
2020-09,letterboxing,28
2020-10,letterboxing,13
2020-11,letterboxing,25
2020-12,letterboxing,6
2021-01,letterboxing,31
2021-02,letterboxing,31
2021-03,letterboxing,49
2021-04,letterboxing,53
2021-05,letterboxing,29
2021-06,letterboxing,30
2021-07,letterboxing,30
2021-08,letterboxing,16
2021-09,letterboxing,28
2021-10,letterboxing,32
2020-03,livestreaming,100
2020-04,livestreaming,92
2020-05,livestreaming,86
2020-06,livestreaming,78
2020-07,livestreaming,73
2020-08,livestreaming,73
2020-09,livestreaming,42
2020-10,livestreaming,47
2020-11,livestreaming,65
2020-12,livestreaming,47
2021-01,livestreaming,56
2021-02,livestreaming,58
2021-03,livestreaming,46
2021-04,livestreaming,54
2021-05,livestreaming,50
2021-06,livestreaming,31
2021-07,livestreaming,47
2021-08,livestreaming,35
2021-09,livestreaming,29
2021-10,livestreaming,11
2020-03,lock picking,53
2020-04,lock picking,55
2020-05,lock picking,47
2020-06,lock picking,50
2020-07,lock picking,55
2020-08,lock picking,53
2020-09,lock picking,48
2020-10,lock picking,47
2020-11,lock picking,38
2020-12,lock picking,66
2021-01,lock picking,45
2021-02,lock picking,49
2021-03,lock picking,39
2021-04,lock picking,42
2021-05,lock picking,38
2021-06,lock picking,59
2021-07,lock picking,48
2021-08,lock picking,49
2021-09,lock picking,64
2021-10,lock picking,63
2020-03,lomography,58
2020-04,lomography,64
2020-05,lomography,48
2020-06,lomography,38
2020-07,lomography,68
2020-08,lomography,44
2020-09,lomography,51
2020-10,lomography,38
2020-11,lomography,38
2020-12,lomography,63
2021-01,lomography,44
2021-02,lomography,32
2021-03,lomography,34
2021-04,lomography,47
2021-05,lomography,58
2021-06,lomography,47
2021-07,lomography,46
2021-08,lomography,39
2021-09,lomography,34
2021-10,lomography,17
2020-03,longboarding,33
2020-04,longboarding,45
2020-05,longboarding,46
2020-06,longboarding,38
2020-07,longboarding,38
2020-08,longboarding,33
2020-09,longboarding,30
2020-10,longboarding,33
2020-11,longboarding,18
2020-12,longboarding,22
2021-01,longboarding,29
2021-02,longboarding,15
2021-03,longboarding,28
2021-04,longboarding,26
2021-05,longboarding,21
2021-06,longboarding,31
2021-07,longboarding,23
2021-08,longboarding,21
2021-09,longboarding,18
2021-10,longboarding,30
2020-03,machine learning,74
2020-04,machine learning,80
2020-05,machine learning,83
2020-06,machine learning,81
2020-07,machine learning,85
2020-08,machine learning,82
2020-09,machine learning,82
2020-10,machine learning,74
2020-11,machine learning,65
2020-12,machine learning,62
2021-01,machine learning,65
2021-02,machine learning,72
2021-03,machine learning,70
2021-04,machine learning,73
2021-05,machine learning,74
2021-06,machine learning,74
2021-07,machine learning,69
2021-08,machine learning,70
2021-09,machine learning,77
2021-10,machine learning,84
2020-03,machining,50
2020-04,machining,46
2020-05,machining,43
2020-06,machining,50
2020-07,machining,44
2020-08,machining,51
2020-09,machining,49
2020-10,machining,50
2020-11,machining,45
2020-12,machining,43
2021-01,machining,41
2021-02,machining,53
2021-03,machining,54
2021-04,machining,78
2021-05,machining,100
2021-06,machining,93
2021-07,machining,92
2021-08,machining,97
2021-09,machining,89
2021-10,machining,84
2020-03,macrame,62
2020-04,macrame,90
2020-05,macrame,99
2020-06,macrame,91
2020-07,macrame,92
2020-08,macrame,89
2020-09,macrame,81
2020-10,macrame,71
2020-11,macrame,75
2020-12,macrame,77
2021-01,macrame,100
2021-02,macrame,76
2021-03,macrame,80
2021-04,macrame,71
2021-05,macrame,72
2021-06,macrame,69
2021-07,macrame,70
2021-08,macrame,65
2021-09,macrame,66
2021-10,macrame,72
2020-03,magic,51
2020-04,magic,52
2020-05,magic,58
2020-06,magic,55
2020-07,magic,55
2020-08,magic,60
2020-09,magic,52
2020-10,magic,51
2020-11,magic,50
2020-12,magic,55
2021-01,magic,55
2021-02,magic,56
2021-03,magic,54
2021-04,magic,56
2021-05,magic,54
2021-06,magic,53
2021-07,magic,59
2021-08,magic,55
2021-09,magic,54
2021-10,magic,55
2020-03,mahjong,72
2020-04,mahjong,72
2020-05,mahjong,66
2020-06,mahjong,68
2020-07,mahjong,71
2020-08,mahjong,66
2020-09,mahjong,64
2020-10,mahjong,67
2020-11,mahjong,66
2020-12,mahjong,69
2021-01,mahjong,79
2021-02,mahjong,69
2021-03,mahjong,75
2021-04,mahjong,74
2021-05,mahjong,72
2021-06,mahjong,68
2021-07,mahjong,71
2021-08,mahjong,69
2021-09,mahjong,71
2021-10,mahjong,78
2020-03,makeup,35
2020-04,makeup,39
2020-05,makeup,38
2020-06,makeup,35
2020-07,makeup,37
2020-08,makeup,38
2020-09,makeup,38
2020-10,makeup,63
2020-11,makeup,41
2020-12,makeup,42
2021-01,makeup,36
2021-02,makeup,36
2021-03,makeup,36
2021-04,makeup,37
2021-05,makeup,36
2021-06,makeup,35
2021-07,makeup,39
2021-08,makeup,37
2021-09,makeup,41
2021-10,makeup,47
2020-03,manga,52
2020-04,manga,59
2020-05,manga,61
2020-06,manga,62
2020-07,manga,68
2020-08,manga,70
2020-09,manga,65
2020-10,manga,69
2020-11,manga,71
2020-12,manga,80
2021-01,manga,86
2021-02,manga,88
2021-03,manga,99
2021-04,manga,100
2021-05,manga,93
2021-06,manga,89
2021-07,manga,97
2021-08,manga,90
2021-09,manga,78
2021-10,manga,81
2020-03,marbles,35
2020-04,marbles,37
2020-05,marbles,39
2020-06,marbles,100
2020-07,marbles,40
2020-08,marbles,34
2020-09,marbles,35
2020-10,marbles,34
2020-11,marbles,33
2020-12,marbles,31
2021-01,marbles,32
2021-02,marbles,30
2021-03,marbles,33
2021-04,marbles,37
2021-05,marbles,33
2021-06,marbles,29
2021-07,marbles,26
2021-08,marbles,25
2021-09,marbles,30
2021-10,marbles,34
2020-03,marching band,15
2020-04,marching band,15
2020-05,marching band,17
2020-06,marching band,15
2020-07,marching band,20
2020-08,marching band,19
2020-09,marching band,22
2020-10,marching band,19
2020-11,marching band,15
2020-12,marching band,12
2021-01,marching band,11
2021-02,marching band,13
2021-03,marching band,13
2021-04,marching band,12
2021-05,marching band,14
2021-06,marching band,14
2021-07,marching band,19
2021-08,marching band,28
2021-09,marching band,42
2021-10,marching band,56
2020-03,martial arts,66
2020-04,martial arts,49
2020-05,martial arts,54
2020-06,martial arts,66
2020-07,martial arts,68
2020-08,martial arts,67
2020-09,martial arts,74
2020-10,martial arts,64
2020-11,martial arts,60
2020-12,martial arts,60
2021-01,martial arts,72
2021-02,martial arts,72
2021-03,martial arts,75
2021-04,martial arts,78
2021-05,martial arts,77
2021-06,martial arts,79
2021-07,martial arts,78
2021-08,martial arts,83
2021-09,martial arts,77
2021-10,martial arts,73
2020-03,massaging,60
2020-04,massaging,61
2020-05,massaging,70
2020-06,massaging,74
2020-07,massaging,76
2020-08,massaging,68
2020-09,massaging,63
2020-10,massaging,66
2020-11,massaging,88
2020-12,massaging,88
2021-01,massaging,75
2021-02,massaging,77
2021-03,massaging,70
2021-04,massaging,78
2021-05,massaging,77
2021-06,massaging,85
2021-07,massaging,78
2021-08,massaging,69
2021-09,massaging,84
2021-10,massaging,83
2020-03,mazes,13
2020-04,mazes,14
2020-05,mazes,11
2020-06,mazes,9
2020-07,mazes,9
2020-08,mazes,12
2020-09,mazes,34
2020-10,mazes,68
2020-11,mazes,10
2020-12,mazes,8
2021-01,mazes,10
2021-02,mazes,8
2021-03,mazes,11
2021-04,mazes,9
2021-05,mazes,9
2021-06,mazes,8
2021-07,mazes,10
2021-08,mazes,12
2021-09,mazes,39
2021-10,mazes,66
2020-03,mechanics,74
2020-04,mechanics,77
2020-05,mechanics,79
2020-06,mechanics,87
2020-07,mechanics,85
2020-08,mechanics,84
2020-09,mechanics,89
2020-10,mechanics,82
2020-11,mechanics,74
2020-12,mechanics,78
2021-01,mechanics,78
2021-02,mechanics,77
2021-03,mechanics,92
2021-04,mechanics,90
2021-05,mechanics,87
2021-06,mechanics,85
2021-07,mechanics,84
2021-08,mechanics,87
2021-09,mechanics,93
2021-10,mechanics,85
2020-03,meditation,88
2020-04,meditation,100
2020-05,meditation,92
2020-06,meditation,84
2020-07,meditation,85
2020-08,meditation,83
2020-09,meditation,86
2020-10,meditation,82
2020-11,meditation,75
2020-12,meditation,82
2021-01,meditation,90
2021-02,meditation,86
2021-03,meditation,81
2021-04,meditation,75
2021-05,meditation,75
2021-06,meditation,71
2021-07,meditation,72
2021-08,meditation,72
2021-09,meditation,76
2021-10,meditation,73
2020-03,memory training,57
2020-04,memory training,56
2020-05,memory training,85
2020-06,memory training,37
2020-07,memory training,58
2020-08,memory training,40
2020-09,memory training,52
2020-10,memory training,76
2020-11,memory training,79
2020-12,memory training,69
2021-01,memory training,67
2021-02,memory training,42
2021-03,memory training,40
2021-04,memory training,37
2021-05,memory training,36
2021-06,memory training,52
2021-07,memory training,43
2021-08,memory training,40
2021-09,memory training,48
2021-10,memory training,73
2020-03,metal detecting,69
2020-04,metal detecting,80
2020-05,metal detecting,83
2020-06,metal detecting,64
2020-07,metal detecting,71
2020-08,metal detecting,62
2020-09,metal detecting,66
2020-10,metal detecting,64
2020-11,metal detecting,55
2020-12,metal detecting,74
2021-01,metal detecting,72
2021-02,metal detecting,62
2021-03,metal detecting,77
2021-04,metal detecting,70
2021-05,metal detecting,61
2021-06,metal detecting,62
2021-07,metal detecting,61
2021-08,metal detecting,60
2021-09,metal detecting,53
2021-10,metal detecting,48
2020-03,metalworking,52
2020-04,metalworking,60
2020-05,metalworking,52
2020-06,metalworking,40
2020-07,metalworking,60
2020-08,metalworking,31
2020-09,metalworking,54
2020-10,metalworking,34
2020-11,metalworking,36
2020-12,metalworking,44
2021-01,metalworking,44
2021-02,metalworking,45
2021-03,metalworking,42
2021-04,metalworking,47
2021-05,metalworking,43
2021-06,metalworking,34
2021-07,metalworking,30
2021-08,metalworking,43
2021-09,metalworking,50
2021-10,metalworking,67
2020-03,meteorology,45
2020-04,meteorology,49
2020-05,meteorology,51
2020-06,meteorology,38
2020-07,meteorology,40
2020-08,meteorology,63
2020-09,meteorology,85
2020-10,meteorology,46
2020-11,meteorology,37
2020-12,meteorology,40
2021-01,meteorology,34
2021-02,meteorology,46
2021-03,meteorology,51
2021-04,meteorology,37
2021-05,meteorology,39
2021-06,meteorology,34
2021-07,meteorology,29
2021-08,meteorology,43
2021-09,meteorology,50
2021-10,meteorology,51
2020-03,microscopy,47
2020-04,microscopy,46
2020-05,microscopy,46
2020-06,microscopy,48
2020-07,microscopy,40
2020-08,microscopy,54
2020-09,microscopy,81
2020-10,microscopy,67
2020-11,microscopy,39
2020-12,microscopy,30
2021-01,microscopy,47
2021-02,microscopy,56
2021-03,microscopy,42
2021-04,microscopy,43
2021-05,microscopy,39
2021-06,microscopy,44
2021-07,microscopy,43
2021-08,microscopy,44
2021-09,microscopy,56
2021-10,microscopy,35
2020-03,mindfullness,66
2020-04,mindfullness,56
2020-05,mindfullness,52
2020-06,mindfullness,31
2020-07,mindfullness,55
2020-08,mindfullness,48
2020-09,mindfullness,100
2020-10,mindfullness,63
2020-11,mindfullness,56
2020-12,mindfullness,40
2021-01,mindfullness,46
2021-02,mindfullness,52
2021-03,mindfullness,48
2021-04,mindfullness,52
2021-05,mindfullness,51
2021-06,mindfullness,40
2021-07,mindfullness,43
2021-08,mindfullness,50
2021-09,mindfullness,53
2021-10,mindfullness,39
2020-03,mini golf,15
2020-04,mini golf,6
2020-05,mini golf,16
2020-06,mini golf,43
2020-07,mini golf,51
2020-08,mini golf,53
2020-09,mini golf,38
2020-10,mini golf,27
2020-11,mini golf,17
2020-12,mini golf,15
2021-01,mini golf,19
2021-02,mini golf,20
2021-03,mini golf,33
2021-04,mini golf,41
2021-05,mini golf,52
2021-06,mini golf,68
2021-07,mini golf,83
2021-08,mini golf,68
2021-09,mini golf,42
2021-10,mini golf,40
2020-03,miniature art,42
2020-04,miniature art,45
2020-05,miniature art,59
2020-06,miniature art,43
2020-07,miniature art,35
2020-08,miniature art,63
2020-09,miniature art,63
2020-10,miniature art,64
2020-11,miniature art,43
2020-12,miniature art,38
2021-01,miniature art,68
2021-02,miniature art,70
2021-03,miniature art,37
2021-04,miniature art,96
2021-05,miniature art,33
2021-06,miniature art,34
2021-07,miniature art,89
2021-08,miniature art,39
2021-09,miniature art,54
2021-10,miniature art,36
2020-03,minimalism,30
2020-04,minimalism,34
2020-05,minimalism,37
2020-06,minimalism,30
2020-07,minimalism,25
2020-08,minimalism,22
2020-09,minimalism,27
2020-10,minimalism,29
2020-11,minimalism,29
2020-12,minimalism,27
2021-01,minimalism,42
2021-02,minimalism,29
2021-03,minimalism,30
2021-04,minimalism,24
2021-05,minimalism,29
2021-06,minimalism,21
2021-07,minimalism,18
2021-08,minimalism,21
2021-09,minimalism,19
2021-10,minimalism,14
2020-03,model aircraft,54
2020-04,model aircraft,67
2020-05,model aircraft,51
2020-06,model aircraft,67
2020-07,model aircraft,61
2020-08,model aircraft,56
2020-09,model aircraft,57
2020-10,model aircraft,64
2020-11,model aircraft,33
2020-12,model aircraft,51
2021-01,model aircraft,56
2021-02,model aircraft,59
2021-03,model aircraft,51
2021-04,model aircraft,70
2021-05,model aircraft,71
2021-06,model aircraft,48
2021-07,model aircraft,62
2021-08,model aircraft,49
2021-09,model aircraft,44
2021-10,model aircraft,58
2020-03,model building,79
2020-04,model building,82
2020-05,model building,70
2020-06,model building,64
2020-07,model building,58
2020-08,model building,64
2020-09,model building,77
2020-10,model building,78
2020-11,model building,86
2020-12,model building,74
2021-01,model building,66
2021-02,model building,78
2021-03,model building,76
2021-04,model building,60
2021-05,model building,67
2021-06,model building,51
2021-07,model building,49
2021-08,model building,50
2021-09,model building,56
2021-10,model building,64
2020-03,model engineering,43
2020-04,model engineering,50
2020-05,model engineering,52
2020-06,model engineering,47
2020-07,model engineering,45
2020-08,model engineering,50
2020-09,model engineering,68
2020-10,model engineering,64
2020-11,model engineering,50
2020-12,model engineering,47
2021-01,model engineering,50
2021-02,model engineering,70
2021-03,model engineering,42
2021-04,model engineering,50
2021-05,model engineering,38
2021-06,model engineering,46
2021-07,model engineering,47
2021-08,model engineering,53
2021-09,model engineering,54
2021-10,model engineering,26
2020-03,model racing,46
2020-04,model racing,59
2020-05,model racing,63
2020-06,model racing,64
2020-07,model racing,69
2020-08,model racing,73
2020-09,model racing,80
2020-10,model racing,68
2020-11,model racing,68
2020-12,model racing,53
2021-01,model racing,46
2021-02,model racing,69
2021-03,model racing,66
2021-04,model racing,78
2021-05,model racing,60
2021-06,model racing,63
2021-07,model racing,67
2021-08,model racing,64
2021-09,model racing,55
2021-10,model racing,67
2020-03,model trains,29
2020-04,model trains,36
2020-05,model trains,31
2020-06,model trains,28
2020-07,model trains,37
2020-08,model trains,30
2020-09,model trains,28
2020-10,model trains,36
2020-11,model trains,54
2020-12,model trains,58
2021-01,model trains,42
2021-02,model trains,44
2021-03,model trains,27
2021-04,model trains,30
2021-05,model trains,30
2021-06,model trains,28
2021-07,model trains,34
2021-08,model trains,31
2021-09,model trains,32
2021-10,model trains,38
2020-03,model united nations,10
2020-04,model united nations,24
2020-05,model united nations,22
2020-06,model united nations,20
2020-07,model united nations,22
2020-08,model united nations,23
2020-09,model united nations,34
2020-10,model united nations,20
2020-11,model united nations,19
2020-12,model united nations,11
2021-01,model united nations,18
2021-02,model united nations,21
2021-03,model united nations,15
2021-04,model united nations,18
2021-05,model united nations,12
2021-06,model united nations,5
2021-07,model united nations,2
2021-08,model united nations,5
2021-09,model united nations,23
2021-10,model united nations,40
2020-03,modeling,64
2020-04,modeling,71
2020-05,modeling,64
2020-06,modeling,59
2020-07,modeling,63
2020-08,modeling,65
2020-09,modeling,66
2020-10,modeling,61
2020-11,modeling,56
2020-12,modeling,57
2021-01,modeling,58
2021-02,modeling,62
2021-03,modeling,55
2021-04,modeling,55
2021-05,modeling,56
2021-06,modeling,53
2021-07,modeling,54
2021-08,modeling,53
2021-09,modeling,54
2021-10,modeling,57
2020-03,moocs,46
2020-04,moocs,31
2020-05,moocs,32
2020-06,moocs,27
2020-07,moocs,23
2020-08,moocs,20
2020-09,moocs,19
2020-10,moocs,13
2020-11,moocs,12
2020-12,moocs,12
2021-01,moocs,21
2021-02,moocs,16
2021-03,moocs,16
2021-04,moocs,17
2021-05,moocs,14
2021-06,moocs,10
2021-07,moocs,5
2021-08,moocs,5
2021-09,moocs,6
2021-10,moocs,14
2020-03,motor sports,54
2020-04,motor sports,73
2020-05,motor sports,89
2020-06,motor sports,93
2020-07,motor sports,92
2020-08,motor sports,71
2020-09,motor sports,63
2020-10,motor sports,66
2020-11,motor sports,52
2020-12,motor sports,55
2021-01,motor sports,59
2021-02,motor sports,67
2021-03,motor sports,85
2021-04,motor sports,91
2021-05,motor sports,73
2021-06,motor sports,73
2021-07,motor sports,75
2021-08,motor sports,67
2021-09,motor sports,64
2021-10,motor sports,68
2020-03,motorcycling,27
2020-04,motorcycling,44
2020-05,motorcycling,38
2020-06,motorcycling,46
2020-07,motorcycling,45
2020-08,motorcycling,34
2020-09,motorcycling,25
2020-10,motorcycling,31
2020-11,motorcycling,21
2020-12,motorcycling,17
2021-01,motorcycling,14
2021-02,motorcycling,22
2021-03,motorcycling,37
2021-04,motorcycling,33
2021-05,motorcycling,28
2021-06,motorcycling,33
2021-07,motorcycling,32
2021-08,motorcycling,32
2021-09,motorcycling,31
2021-10,motorcycling,69
2020-03,mountain biking,39
2020-04,mountain biking,52
2020-05,mountain biking,79
2020-06,mountain biking,88
2020-07,mountain biking,97
2020-08,mountain biking,75
2020-09,mountain biking,73
2020-10,mountain biking,52
2020-11,mountain biking,50
2020-12,mountain biking,40
2021-01,mountain biking,41
2021-02,mountain biking,37
2021-03,mountain biking,51
2021-04,mountain biking,55
2021-05,mountain biking,65
2021-06,mountain biking,63
2021-07,mountain biking,83
2021-08,mountain biking,59
2021-09,mountain biking,56
2021-10,mountain biking,45
2020-03,mountaineering,50
2020-04,mountaineering,44
2020-05,mountaineering,53
2020-06,mountaineering,60
2020-07,mountaineering,69
2020-08,mountaineering,69
2020-09,mountaineering,57
2020-10,mountaineering,53
2020-11,mountaineering,46
2020-12,mountaineering,62
2021-01,mountaineering,56
2021-02,mountaineering,55
2021-03,mountaineering,50
2021-04,mountaineering,68
